keyPressed,wordSaid,timeStamp
None,two,1038400
None,two,1038500
None,two,1038600
None,two,1038700
None,two,1038800
None,two,1038900
None,one,1039000
None,one,1039100
None,one,1039200
None,one,1039300
None,one,1039400
None,one,1039500
None,one,1039600
None,one,1039700
None,one,1039800
None,one,1039900
None,one,1040000
None,two,1040100
None,two,1040200
None,two,1040300
None,two,1040400
None,two,1040500
None,two,1040600
None,two,1040700
None,two,1040800
None,two,1040900
None,two,1041000
None,one,1041100
None,one,1041200
None,one,1041300
None,one,1041400
None,one,1041500
None,one,1041600
None,one,1041700
None,one,1041800
None,one,1041900
None,one,1042000
None,two,1042100
None,two,1042200
None,two,1042300
None,two,1042400
None,two,1042500
None,two,1042600
None,two,1042700
None,two,1042800
None,two,1042900
None,two,1043000
None,two,1043100
None,one,1043200
None,one,1043300
None,one,1043400
None,one,1043500
None,one,1043600
None,one,1043700
None,one,1043800
None,one,1043900
None,one,1044000
None,one,1044100
None,two,1044200
None,two,1044300
None,two,1044400
None,two,1044500
None,two,1044600
None,two,1044700
None,two,1044800
None,two,1044900
None,two,1045000
None,two,1045100
None,one,1045200
None,one,1045300
None,one,1045400
None,one,1045500
None,one,1045600
None,one,1045700
None,one,1045800
None,one,1045900
None,one,1046000
None,one,1046100
None,two,1046200
None,two,1046300
None,two,1046400
None,two,1046500
None,two,1046600
None,two,1046700
None,two,1046800
None,two,1046900
None,two,1047000
None,two,1047100
None,two,1047200
None,one,1047300
None,one,1047400
None,one,1047500
None,one,1047600
None,one,1047700
None,one,1047800
None,one,1047900
None,one,1048000
None,one,1048100
None,one,1048200
None,two,1048300
None,two,1048400
None,two,1048500
None,two,1048600
None,two,1048700
None,two,1048800
None,two,1048900
None,two,1049000
None,two,1049100
None,two,1049200
None,one,1049300
None,one,1049400
None,one,1049500
None,one,1049600
None,one,1049700
None,one,1049800
None,one,1049900
None,one,1050000
None,one,1050100
None,one,1050200
None,two,1050300
None,two,1050400
None,two,1050500
None,two,1050600
None,two,1050700
None,two,1050800
None,two,1050900
None,two,1051000
None,two,1051100
None,two,1051200
None,one,1051300
None,one,1051400
None,one,1051500
None,one,1051600
None,one,1051700
None,one,1051800
None,one,1051900
None,one,1052000
None,one,1052100
None,one,1052200
None,two,1052300
None,two,1052400
None,two,1052500
None,two,1052600
None,two,1052700
None,two,1052800
None,two,1052900
None,two,1053000
None,two,1053100
None,two,1053200
None,two,1053300
None,one,1053400
None,one,1053500
None,one,1053600
None,one,1053700
None,one,1053800
None,one,1053900
None,one,1054000
None,one,1054100
None,one,1054200
None,one,1054300
None,two,1054400
None,two,1054500
None,two,1054600
None,two,1054700
None,two,1054800
None,two,1054900
None,two,1055000
None,two,1055100
None,two,1055200
None,two,1055300
None,one,1055400
None,one,1055500
None,one,1055600
None,one,1055700
None,one,1055800
None,one,1055900
None,one,1056000
None,one,1056100
None,one,1056200
None,one,1056300
None,two,1056400
None,two,1056500
None,two,1056600
None,two,1056700
None,two,1056800
None,two,1056900
None,two,1057000
None,two,1057100
None,two,1057200
None,two,1057300
None,two,1057400
None,one,1057500
None,one,1057600
None,one,1057700
None,one,1057800
None,one,1057900
None,one,1058000
None,one,1058100
None,one,1058200
None,one,1058300
None,one,1058400
None,two,1058500
None,two,1058600
None,two,1058700
None,two,1058800
None,two,1058900
None,two,1059000
None,two,1059100
None,two,1059200
None,two,1059300
None,two,1059400
None,one,1059500
None,one,1059600
None,one,1059700
None,one,1059800
None,one,1059900
None,one,1060000
None,one,1060100
None,one,1060200
None,one,1060300
None,one,1060400
None,two,1060500
None,two,1060600
None,two,1060700
None,two,1060800
None,two,1060900
None,two,1061000
None,two,1061100
None,two,1061200
None,two,1061300
None,two,1061400
None,two,1061500
None,one,1061600
None,one,1061700
None,one,1061800
None,one,1061900
None,one,1062000
None,one,1062100
None,one,1062200
None,one,1062300
None,one,1062400
None,one,1062500
None,two,1062600
None,two,1062700
None,two,1062800
None,two,1062900
None,two,1063000
None,two,1063100
None,two,1063200
None,two,1063300
None,two,1063400
None,two,1063500
None,one,1063600
None,one,1063700
None,one,1063800
None,one,1063900
None,one,1064000
None,one,1064100
None,one,1064200
None,one,1064300
None,one,1064400
None,one,1064500
None,two,1064600
None,two,1064700
None,two,1064800
None,two,1064900
None,two,1065000
None,two,1065100
None,two,1065200
None,two,1065300
None,two,1065400
None,two,1065500
None,two,1065600
None,one,1065700
None,one,1065800
None,one,1065900
None,one,1066000
None,one,1066100
None,one,1066200
None,one,1066300
None,one,1066400
None,one,1066500
None,one,1066600
None,two,1066700
None,two,1066800
None,two,1066900
None,two,1067000
None,two,1067100
None,two,1067200
None,two,1067300
None,two,1067400
None,two,1067500
None,two,1067600
None,one,1067700
None,one,1067800
None,one,1067900
None,one,1068000
None,one,1068100
None,one,1068200
None,one,1068300
None,one,1068400
None,one,1068500
None,one,1068600
None,one,1068700
None,two,1068800
None,two,1068900
None,two,1069000
None,two,1069100
None,two,1069200
None,two,1069300
None,two,1069400
None,two,1069500
None,two,1069600
None,two,1069700
None,one,1069800
None,one,1069900
None,one,1070000
None,one,1070100
None,one,1070200
None,one,1070300
None,one,1070400
None,one,1070500
None,one,1070600
None,one,1070700
None,two,1070800
None,two,1070900
None,two,1071000
None,two,1071100
None,two,1071200
None,two,1071300
None,two,1071400
None,two,1071500
None,two,1071600
None,two,1071700
None,one,1071800
None,one,1071900
None,one,1072000
None,one,1072100
None,one,1072200
None,one,1072300
None,one,1072400
None,one,1072500
None,one,1072600
None,one,1072700
None,two,1072800
None,two,1072900
None,two,1073000
None,two,1073100
None,two,1073200
None,two,1073300
None,two,1073400
None,two,1073500
None,two,1073600
None,two,1073700
None,two,1073800
None,one,1073900
None,one,1074000
None,one,1074100
None,one,1074200
None,one,1074300
None,one,1074400
None,one,1074500
None,one,1074600
None,one,1074700
None,one,1074800
None,two,1074900
None,two,1075000
None,two,1075100
None,two,1075200
None,two,1075300
None,two,1075400
None,two,1075500
None,two,1075600
None,two,1075700
None,two,1075800
None,one,1075900
None,one,1076000
None,one,1076100
None,one,1076200
None,one,1076300
None,one,1076400
None,one,1076500
None,one,1076600
None,one,1076700
None,one,1076800
None,two,1076900
None,two,1077000
None,two,1077100
None,two,1077200
None,two,1077300
None,two,1077400
None,two,1077500
None,two,1077600
None,two,1077700
None,two,1077800
None,two,1077900
None,one,1078000
None,one,1078100
None,one,1078200
None,one,1078300
None,one,1078400
None,one,1078500
None,one,1078600
None,one,1078700
None,one,1078800
None,one,1078900
None,two,1079000
None,two,1079100
None,two,1079200
None,two,1079300
None,two,1079400
None,two,1079500
None,two,1079600
None,two,1079700
None,two,1079800
None,two,1079900
None,one,1080000
None,one,1080100
None,one,1080200
None,one,1080300
None,one,1080400
None,one,1080500
None,one,1080600
None,one,1080700
None,one,1080800
None,one,1080900
None,two,1081000
None,two,1081100
None,two,1081200
None,two,1081300
None,two,1081400
None,two,1081500
None,two,1081600
None,two,1081700
None,two,1081800
None,two,1081900
None,two,1082000
None,one,1082100
None,one,1082200
None,one,1082300
None,one,1082400
None,one,1082500
None,one,1082600
None,one,1082700
None,one,1082800
None,one,1082900
None,one,1083000
None,two,1083100
None,two,1083200
None,two,1083300
None,two,1083400
None,two,1083500
None,two,1083600
None,two,1083700
None,two,1083800
None,two,1083900
None,two,1084000
None,one,1084100
None,one,1084200
None,one,1084300
None,one,1084400
None,one,1084500
None,one,1084600
None,one,1084700
None,one,1084800
None,one,1084900
None,one,1085000
None,two,1085100
None,two,1085200
None,two,1085300
None,two,1085400
None,two,1085500
None,two,1085600
None,two,1085700
None,two,1085800
None,two,1085900
None,two,1086000
None,two,1086100
None,one,1086200
None,one,1086300
None,one,1086400
None,one,1086500
None,one,1086600
None,one,1086700
None,one,1086800
None,one,1086900
None,one,1087000
None,one,1087100
None,two,1087200
None,two,1087300
None,two,1087400
None,two,1087500
None,two,1087600
None,two,1087700
None,two,1087800
None,two,1087900
None,two,1088000
None,two,1088100
None,one,1088200
None,one,1088300
None,one,1088400
None,one,1088500
None,one,1088600
None,one,1088700
None,one,1088800
None,one,1088900
None,one,1089000
None,one,1089100
None,two,1089200
None,two,1089300
None,two,1089400
None,two,1089500
None,two,1089600
None,two,1089700
None,two,1089800
None,two,1089900
None,two,1090000
None,two,1090100
None,two,1090200
None,one,1090300
None,one,1090400
None,one,1090500
None,one,1090600
None,one,1090700
None,one,1090800
None,one,1090900
None,one,1091000
None,one,1091100
None,one,1091200
None,two,1091300
None,two,1091400
None,two,1091500
None,two,1091600
None,two,1091700
None,two,1091800
None,two,1091900
None,two,1092000
None,two,1092100
None,two,1092200
None,one,1092300
None,one,1092400
None,one,1092500
None,one,1092600
None,one,1092700
None,one,1092800
None,one,1092900
None,one,1093000
None,one,1093100
None,one,1093200
None,two,1093300
None,two,1093400
None,two,1093500
None,two,1093600
None,two,1093700
None,two,1093800
None,two,1093900
None,two,1094000
None,two,1094100
None,two,1094200
None,two,1094300
None,one,1094400
None,one,1094500
None,one,1094600
None,one,1094700
None,one,1094800
None,one,1094900
None,one,1095000
None,one,1095100
None,one,1095200
None,one,1095300
None,two,1095400
None,two,1095500
None,two,1095600
None,two,1095700
None,two,1095800
None,two,1095900
None,two,1096000
None,two,1096100
None,two,1096200
None,two,1096300
None,one,1096400
None,one,1096500
None,one,1096600
None,one,1096700
None,one,1096800
None,one,1096900
None,one,1097000
None,one,1097100
None,one,1097200
None,one,1097300
None,two,1097400
None,two,1097500
None,two,1097600
None,two,1097700
None,two,1097800
None,two,1097900
None,two,1098000
None,two,1098100
None,two,1098200
None,two,1098300
None,two,1098400
None,one,1098500
None,one,1098600
None,one,1098700
None,one,1098800
None,one,1098900
None,one,1099000
None,one,1099100
None,one,1099200
None,one,1099300
None,one,1099400
None,two,1099500
None,two,1099600
None,two,1099700
None,two,1099800
None,two,1099900
None,two,1100000
None,two,1100100
None,two,1100200
None,two,1100300
None,two,1100400
None,one,1100500
None,one,1100600
None,one,1100700
None,one,1100800
None,one,1100900
None,one,1101000
None,one,1101100
None,one,1101200
None,one,1101300
None,one,1101400
None,two,1101500
None,two,1101600
None,two,1101700
None,two,1101800
None,two,1101900
None,two,1102000
None,two,1102100
None,two,1102200
None,two,1102300
None,two,1102400
None,two,1102500
None,one,1102600
None,one,1102700
None,one,1102800
None,one,1102900
None,one,1103000
None,one,1103100
None,one,1103200
None,one,1103300
None,one,1103400
None,one,1103500
None,two,1103600
None,two,1103700
None,two,1103800
None,two,1103900
None,two,1104000
None,two,1104100
None,two,1104200
None,two,1104300
None,two,1104400
None,two,1104500
None,one,1104600
None,one,1104700
None,one,1104800
None,one,1104900
None,one,1105000
None,one,1105100
None,one,1105200
None,one,1105300
None,one,1105400
None,one,1105500
None,one,1105600
None,two,1105700
None,two,1105800
None,two,1105900
None,two,1106000
None,two,1106100
None,two,1106200
None,two,1106300
None,two,1106400
None,two,1106500
None,two,1106600
None,one,1106700
None,one,1106800
None,one,1106900
None,one,1107000
None,one,1107100
None,one,1107200
None,one,1107300
None,one,1107400
None,one,1107500
None,one,1107600
None,two,1107700
None,two,1107800
None,two,1107900
None,two,1108000
None,two,1108100
None,two,1108200
None,two,1108300
None,two,1108400
None,two,1108500
None,two,1108600
None,one,1108700
None,one,1108800
None,one,1108900
None,one,1109000
None,one,1109100
None,one,1109200
None,one,1109300
None,one,1109400
None,one,1109500
None,one,1109600
None,two,1109700
None,two,1109800
None,two,1109900
None,two,1110000
None,two,1110100
None,two,1110200
None,two,1110300
None,two,1110400
None,two,1110500
None,two,1110600
None,two,1110700
None,one,1110800
None,one,1110900
None,one,1111000
None,one,1111100
None,one,1111200
None,one,1111300
None,one,1111400
None,one,1111500
None,one,1111600
None,one,1111700
None,two,1111800
None,two,1111900
None,two,1112000
None,two,1112100
None,two,1112200
None,two,1112300
None,two,1112400
None,two,1112500
None,two,1112600
None,two,1112700
None,one,1112800
None,one,1112900
None,one,1113000
None,one,1113100
None,one,1113200
None,one,1113300
None,one,1113400
None,one,1113500
None,one,1113600
None,one,1113700
None,two,1113800
None,two,1113900
None,two,1114000
None,two,1114100
None,two,1114200
None,two,1114300
None,two,1114400
None,two,1114500
None,two,1114600
None,two,1114700
None,one,1114800
None,one,1114900
None,one,1115000
None,one,1115100
None,one,1115200
None,one,1115300
None,one,1115400
None,one,1115500
None,one,1115600
None,one,1115700
None,one,1115800
None,two,1115900
None,two,1116000
None,two,1116100
None,two,1116200
None,two,1116300
None,two,1116400
None,two,1116500
None,two,1116600
None,two,1116700
None,two,1116800
None,one,1116900
None,one,1117000
None,one,1117100
None,one,1117200
None,one,1117300
None,one,1117400
None,one,1117500
None,one,1117600
None,one,1117700
None,one,1117800
None,two,1117900
None,two,1118000
None,two,1118100
None,two,1118200
None,two,1118300
None,two,1118400
None,two,1118500
None,two,1118600
None,two,1118700
None,two,1118800
None,one,1118900
None,one,1119000
None,one,1119100
None,one,1119200
None,one,1119300
None,one,1119400
None,one,1119500
None,one,1119600
None,one,1119700
None,one,1119800
None,one,1119900
None,two,1120000
None,two,1120100
None,two,1120200
None,two,1120300
None,two,1120400
None,two,1120500
None,two,1120600
None,two,1120700
None,two,1120800
None,two,1120900
None,one,1121000
None,one,1121100
None,one,1121200
None,one,1121300
None,one,1121400
None,one,1121500
None,one,1121600
None,one,1121700
None,one,1121800
None,one,1121900
None,two,1122000
None,two,1122100
None,two,1122200
None,two,1122300
None,two,1122400
None,two,1122500
None,two,1122600
None,two,1122700
None,two,1122800
None,two,1122900
None,one,1123000
None,one,1123100
None,one,1123200
None,one,1123300
None,one,1123400
None,one,1123500
None,one,1123600
None,one,1123700
None,one,1123800
None,one,1123900
None,one,1124000
None,two,1124100
None,two,1124200
None,two,1124300
None,two,1124400
None,two,1124500
None,two,1124600
None,two,1124700
None,two,1124800
None,two,1124900
None,two,1125000
None,one,1125100
None,one,1125200
None,one,1125300
None,one,1125400
None,one,1125500
None,one,1125600
None,one,1125700
None,one,1125800
None,one,1125900
None,one,1126000
None,two,1126100
None,two,1126200
None,two,1126300
None,two,1126400
None,two,1126500
None,two,1126600
None,two,1126700
None,two,1126800
None,two,1126900
None,two,1127000
None,two,1127100
None,one,1127200
None,one,1127300
None,one,1127400
None,one,1127500
None,one,1127600
None,one,1127700
None,one,1127800
None,one,1127900
None,one,1128000
None,one,1128100
None,two,1128200
None,two,1128300
None,two,1128400
None,two,1128500
None,two,1128600
None,two,1128700
None,two,1128800
None,two,1128900
None,two,1129000
None,two,1129100
None,one,1129200
None,one,1129300
None,one,1129400
None,one,1129500
None,one,1129600
None,one,1129700
None,one,1129800
None,one,1129900
None,one,1130000
None,one,1130100
None,two,1130200
None,two,1130300
None,two,1130400
None,two,1130500
None,two,1130600
None,two,1130700
None,two,1130800
None,two,1130900
None,two,1131000
None,two,1131100
None,one,1131200
None,one,1131300
None,one,1131400
None,one,1131500
None,one,1131600
None,one,1131700
None,one,1131800
None,one,1131900
None,one,1132000
None,one,1132100
None,one,1132200
None,two,1132300
None,two,1132400
None,two,1132500
None,two,1132600
None,two,1132700
None,two,1132800
None,two,1132900
None,two,1133000
None,two,1133100
None,two,1133200
None,one,1133300
None,one,1133400
None,one,1133500
None,one,1133600
None,one,1133700
None,one,1133800
None,one,1133900
None,one,1134000
None,one,1134100
None,one,1134200
None,two,1134300
None,two,1134400
None,two,1134500
None,two,1134600
None,two,1134700
None,two,1134800
None,two,1134900
None,two,1135000
None,two,1135100
None,two,1135200
None,one,1135300
None,one,1135400
None,one,1135500
None,one,1135600
None,one,1135700
None,one,1135800
None,one,1135900
None,one,1136000
None,one,1136100
None,one,1136200
None,two,1136300
None,two,1136400
None,two,1136500
None,two,1136600
None,two,1136700
None,two,1136800
None,two,1136900
None,two,1137000
None,two,1137100
None,two,1137200
None,two,1137300
None,one,1137400
None,one,1137500
None,one,1137600
None,one,1137700
None,one,1137800
None,one,1137900
None,one,1138000
None,one,1138100
None,one,1138200
None,one,1138300
None,two,1138400
None,two,1138500
None,two,1138600
None,two,1138700
None,two,1138800
None,two,1138900
None,two,1139000
None,two,1139100
None,two,1139200
None,two,1139300
None,one,1139400
None,one,1139500
None,one,1139600
None,one,1139700
None,one,1139800
None,one,1139900
None,one,1140000
None,one,1140100
None,one,1140200
None,one,1140300
None,two,1140400
None,two,1140500
None,two,1140600
None,two,1140700
None,two,1140800
None,two,1140900
None,two,1141000
None,two,1141100
None,two,1141200
None,two,1141300
None,one,1141400
None,one,1141500
None,one,1141600
None,one,1141700
None,one,1141800
None,one,1141900
None,one,1142000
None,one,1142100
None,one,1142200
None,one,1142300
None,one,1142400
None,two,1142500
None,two,1142600
None,two,1142700
None,two,1142800
None,two,1142900
None,two,1143000
None,two,1143100
None,two,1143200
None,two,1143300
None,two,1143400
None,one,1143500
None,one,1143600
None,one,1143700
None,one,1143800
None,one,1143900
None,one,1144000
None,one,1144100
None,one,1144200
None,one,1144300
None,one,1144400
None,two,1144500
None,two,1144600
None,two,1144700
None,two,1144800
None,two,1144900
None,two,1145000
None,two,1145100
None,two,1145200
None,two,1145300
None,two,1145400
None,one,1145500
None,one,1145600
None,one,1145700
None,one,1145800
None,one,1145900
None,one,1146000
None,one,1146100
None,one,1146200
None,one,1146300
None,one,1146400
None,two,1146500
None,two,1146600
None,two,1146700
None,two,1146800
None,two,1146900
None,two,1147000
None,two,1147100
None,two,1147200
None,two,1147300
None,two,1147400
None,two,1147500
None,one,1147600
None,one,1147700
None,one,1147800
None,one,1147900
None,one,1148000
None,one,1148100
None,one,1148200
None,one,1148300
None,one,1148400
None,one,1148500
None,two,1148600
None,two,1148700
None,two,1148800
None,two,1148900
None,two,1149000
None,two,1149100
None,two,1149200
None,two,1149300
None,two,1149400
None,two,1149500
None,one,1149600
None,one,1149700
None,one,1149800
None,one,1149900
None,one,1150000
None,one,1150100
None,one,1150200
None,one,1150300
None,one,1150400
None,one,1150500
None,one,1150600
None,two,1150700
None,two,1150800
None,two,1150900
None,two,1151000
None,two,1151100
None,two,1151200
None,two,1151300
None,two,1151400
None,two,1151500
None,two,1151600
None,one,1151700
None,one,1151800
None,one,1151900
None,one,1152000
None,one,1152100
None,one,1152200
None,one,1152300
None,one,1152400
None,one,1152500
None,one,1152600
None,two,1152700
None,two,1152800
None,two,1152900
None,two,1153000
None,two,1153100
None,two,1153200
None,two,1153300
None,two,1153400
None,two,1153500
None,two,1153600
None,one,1153700
None,one,1153800
None,one,1153900
None,one,1154000
None,one,1154100
None,one,1154200
None,one,1154300
None,one,1154400
None,one,1154500
None,one,1154600
None,two,1154700
None,two,1154800
None,two,1154900
None,two,1155000
None,two,1155100
None,two,1155200
None,two,1155300
None,two,1155400
None,two,1155500
None,two,1155600
None,two,1155700
None,one,1155800
None,one,1155900
None,one,1156000
None,one,1156100
None,one,1156200
None,one,1156300
None,one,1156400
None,one,1156500
None,one,1156600
None,one,1156700
None,two,1156800
None,two,1156900
None,two,1157000
None,two,1157100
None,two,1157200
None,two,1157300
None,two,1157400
None,two,1157500
None,two,1157600
None,two,1157700
None,one,1157800
None,one,1157900
None,one,1158000
None,one,1158100
None,one,1158200
None,one,1158300
None,one,1158400
None,one,1158500
None,one,1158600
None,one,1158700
None,one,1158800
None,two,1158900
None,two,1159000
None,two,1159100
None,two,1159200
None,two,1159300
None,two,1159400
None,two,1159500
None,two,1159600
None,two,1159700
None,two,1159800
None,one,1159900
None,one,1160000
None,one,1160100
None,one,1160200
None,one,1160300
None,one,1160400
None,one,1160500
None,one,1160600
None,one,1160700
None,one,1160800
None,two,1160900
None,two,1161000
None,two,1161100
None,two,1161200
None,two,1161300
None,two,1161400
None,two,1161500
None,two,1161600
None,two,1161700
None,two,1161800
None,one,1161900
None,one,1162000
None,one,1162100
None,one,1162200
None,one,1162300
None,one,1162400
None,one,1162500
None,one,1162600
None,one,1162700
None,one,1162800
None,two,1162900
None,two,1163000
None,two,1163100
None,two,1163200
None,two,1163300
None,two,1163400
None,two,1163500
None,two,1163600
None,two,1163700
None,two,1163800
None,one,1163900
None,one,1164000
None,one,1164100
None,one,1164200
None,one,1164300
None,one,1164400
None,one,1164500
None,one,1164600
None,one,1164700
None,one,1164800
None,one,1164900
None,two,1165000
None,two,1165100
None,two,1165200
None,two,1165300
None,two,1165400
None,two,1165500
None,two,1165600
None,two,1165700
None,two,1165800
None,two,1165900
None,one,1166000
None,one,1166100
None,one,1166200
None,one,1166300
None,one,1166400
None,one,1166500
None,one,1166600
None,one,1166700
None,one,1166800
None,one,1166900
None,two,1167000
None,two,1167100
None,two,1167200
None,two,1167300
None,two,1167400
None,two,1167500
None,two,1167600
None,two,1167700
None,two,1167800
None,two,1167900
None,one,1168000
None,one,1168100
None,one,1168200
None,one,1168300
None,one,1168400
None,one,1168500
None,one,1168600
None,one,1168700
None,one,1168800
None,one,1168900
None,two,1169000
None,two,1169100
None,two,1169200
None,two,1169300
None,two,1169400
None,two,1169500
None,two,1169600
None,two,1169700
None,two,1169800
None,two,1169900
None,one,1170000
None,one,1170100
None,one,1170200
None,one,1170300
None,one,1170400
None,one,1170500
None,one,1170600
None,one,1170700
None,one,1170800
None,one,1170900
None,one,1171000
None,two,1171100
None,two,1171200
None,two,1171300
None,two,1171400
None,two,1171500
None,two,1171600
None,two,1171700
None,two,1171800
None,two,1171900
None,two,1172000
None,one,1172100
None,one,1172200
None,one,1172300
None,one,1172400
None,one,1172500
None,one,1172600
None,one,1172700
None,one,1172800
None,one,1172900
None,one,1173000
None,two,1173100
None,two,1173200
None,two,1173300
None,two,1173400
None,two,1173500
None,two,1173600
None,two,1173700
None,two,1173800
None,two,1173900
None,two,1174000
None,two,1174100
None,one,1174200
None,one,1174300
None,one,1174400
None,one,1174500
None,one,1174600
None,one,1174700
None,one,1174800
None,one,1174900
None,one,1175000
None,one,1175100
None,two,1175200
None,two,1175300
None,two,1175400
None,two,1175500
None,two,1175600
None,two,1175700
None,two,1175800
None,two,1175900
None,two,1176000
None,two,1176100
None,one,1176200
None,one,1176300
None,one,1176400
None,one,1176500
None,one,1176600
None,one,1176700
None,one,1176800
None,one,1176900
None,one,1177000
None,one,1177100
None,two,1177200
None,two,1177300
None,two,1177400
None,two,1177500
None,two,1177600
None,two,1177700
None,two,1177800
None,two,1177900
None,two,1178000
None,two,1178100
None,two,1178200
None,one,1178300
None,one,1178400
None,one,1178500
None,one,1178600
None,one,1178700
None,one,1178800
None,one,1178900
None,one,1179000
None,one,1179100
None,one,1179200
None,two,1179300
None,two,1179400
None,two,1179500
None,two,1179600
None,two,1179700
None,two,1179800
None,two,1179900
None,two,1180000
None,two,1180100
None,two,1180200
None,one,1180300
None,one,1180400
None,one,1180500
None,one,1180600
None,one,1180700
None,one,1180800
None,one,1180900
None,one,1181000
None,one,1181100
None,one,1181200
None,two,1181300
None,two,1181400
None,two,1181500
None,two,1181600
None,two,1181700
None,two,1181800
None,two,1181900
None,two,1182000
None,two,1182100
None,two,1182200
None,two,1182300
None,one,1182400
None,one,1182500
None,one,1182600
None,one,1182700
None,one,1182800
None,one,1182900
None,one,1183000
None,one,1183100
None,one,1183200
None,one,1183300
None,two,1183400
None,two,1183500
None,two,1183600
None,two,1183700
None,two,1183800
None,two,1183900
None,two,1184000
None,two,1184100
None,two,1184200
None,two,1184300
None,one,1184400
None,one,1184500
None,one,1184600
None,one,1184700
None,one,1184800
None,one,1184900
None,one,1185000
None,one,1185100
None,one,1185200
None,one,1185300
None,two,1185400
None,two,1185500
None,two,1185600
None,two,1185700
None,two,1185800
None,two,1185900
None,two,1186000
None,two,1186100
None,two,1186200
None,two,1186300
None,one,1186400
None,one,1186500
None,one,1186600
None,one,1186700
None,one,1186800
None,one,1186900
None,one,1187000
None,one,1187100
None,one,1187200
None,one,1187300
None,two,1187400
None,two,1187500
None,two,1187600
None,two,1187700
None,two,1187800
None,two,1187900
None,two,1188000
None,two,1188100
None,two,1188200
None,two,1188300
None,two,1188400
None,one,1188500
None,one,1188600
None,one,1188700
None,one,1188800
None,one,1188900
None,one,1189000
None,one,1189100
None,one,1189200
None,one,1189300
None,one,1189400
None,two,1189500
None,two,1189600
None,two,1189700
None,two,1189800
None,two,1189900
None,two,1190000
None,two,1190100
None,two,1190200
None,two,1190300
None,two,1190400
None,one,1190500
None,one,1190600
None,one,1190700
None,one,1190800
None,one,1190900
None,one,1191000
None,one,1191100
None,one,1191200
None,one,1191300
None,one,1191400
None,two,1191500
None,two,1191600
None,two,1191700
None,two,1191800
None,two,1191900
None,two,1192000
None,two,1192100
None,two,1192200
None,two,1192300
None,two,1192400
None,one,1192500
None,one,1192600
None,one,1192700
None,one,1192800
None,one,1192900
None,one,1193000
None,one,1193100
None,one,1193200
None,one,1193300
None,one,1193400
None,two,1193500
None,two,1193600
None,two,1193700
None,two,1193800
None,two,1193900
None,two,1194000
None,two,1194100
None,two,1194200
None,two,1194300
None,two,1194400
None,two,1194500
None,one,1194600
None,one,1194700
None,one,1194800
None,one,1194900
None,one,1195000
None,one,1195100
None,one,1195200
None,one,1195300
None,one,1195400
None,one,1195500
None,two,1195600
None,two,1195700
None,two,1195800
None,two,1195900
None,two,1196000
None,two,1196100
None,two,1196200
None,two,1196300
None,two,1196400
None,two,1196500
None,one,1196600
None,one,1196700
None,one,1196800
None,one,1196900
None,one,1197000
None,one,1197100
None,one,1197200
None,one,1197300
None,one,1197400
None,one,1197500
None,one,1197600
None,two,1197700
None,two,1197800
None,two,1197900
None,two,1198000
None,two,1198100
None,two,1198200
None,two,1198300
None,two,1198400
None,two,1198500
None,two,1198600
None,one,1198700
None,one,1198800
None,one,1198900
None,one,1199000
None,one,1199100
None,one,1199200
None,one,1199300
None,one,1199400
None,one,1199500
None,one,1199600
None,two,1199700
None,two,1199800
None,two,1199900
None,two,1200000
None,two,1200100
None,two,1200200
None,two,1200300
None,two,1200400
None,two,1200500
None,two,1200600
None,one,1200700
None,one,1200800
None,one,1200900
None,one,1201000
None,one,1201100
None,one,1201200
None,one,1201300
None,one,1201400
None,one,1201500
None,one,1201600
None,one,1201700
None,two,1201800
None,two,1201900
None,two,1202000
None,two,1202100
None,two,1202200
None,two,1202300
None,two,1202400
None,two,1202500
None,two,1202600
None,two,1202700
None,one,1202800
None,one,1202900
None,one,1203000
None,one,1203100
None,one,1203200
None,one,1203300
None,one,1203400
None,one,1203500
None,one,1203600
None,one,1203700
None,two,1203800
None,two,1203900
None,two,1204000
None,two,1204100
None,two,1204200
None,two,1204300
None,two,1204400
None,two,1204500
None,two,1204600
None,two,1204700
None,one,1204800
None,one,1204900
None,one,1205000
None,one,1205100
None,one,1205200
None,one,1205300
None,one,1205400
None,one,1205500
None,one,1205600
None,one,1205700
None,one,1205800
None,two,1205900
None,two,1206000
None,two,1206100
None,two,1206200
None,two,1206300
None,two,1206400
None,two,1206500
None,two,1206600
None,two,1206700
None,two,1206800
None,one,1206900
None,one,1207000
None,one,1207100
None,one,1207200
None,one,1207300
None,one,1207400
None,one,1207500
None,one,1207600
None,one,1207700
None,one,1207800
None,two,1207900
None,two,1208000
None,two,1208100
None,two,1208200
None,two,1208300
None,two,1208400
None,two,1208500
None,two,1208600
None,two,1208700
None,two,1208800
None,one,1208900
None,one,1209000
None,one,1209100
None,one,1209200
None,one,1209300
None,one,1209400
None,one,1209500
None,one,1209600
None,one,1209700
None,one,1209800
None,two,1209900
None,two,1210000
None,two,1210100
None,two,1210200
None,two,1210300
None,two,1210400
None,two,1210500
None,two,1210600
None,two,1210700
None,two,1210800
None,one,1210900
None,one,1211000
None,one,1211100
None,one,1211200
None,one,1211300
None,one,1211400
None,one,1211500
None,one,1211600
None,one,1211700
None,one,1211800
None,two,1211900
None,two,1212000
None,two,1212100
None,two,1212200
None,two,1212300
None,two,1212400
None,two,1212500
None,two,1212600
None,two,1212700
None,two,1212800
None,two,1212900
None,one,1213000
